Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,29:05,.803,.769,.308,.231,3.7,24.5,11.5,12.2,3.2,0.0,6.5,22.5,152,131,8.1
Reggie Jackson,24:00,.750,.750,.500,.000,0.0,7.4,2.8,14.3,0.0,0.0,7.7,23.1,135,139,3.1
Paul George,23:15,.476,.393,.571,.286,4.6,15.3,8.6,19.6,2.0,0.0,20.2,36.3,87,134,-11.2
Nicolas Batum,19:46,.375,.375,.500,.000,16.2,9.0,13.5,7.0,4.8,0.0,11.1,19.5,92,128,-5.6
Serge Ibaka,8:17,.000,.000,.500,.000,0.0,21.5,8.0,13.8,0.0,0.0,0.0,10.3,33,138,-13.4
Terance Mann,27:08,.595,.500,.400,.400,0.0,45.9,17.2,13.8,3.5,0.0,0.0,9.3,141,129,1.8
Marcus Morris,19:35,.000,.000,.400,.000,0.0,18.2,6.8,11.7,0.0,0.0,16.7,13.1,23,138,-19.9
Luke Kennard,19:18,.750,.750,.400,.000,5.5,9.2,6.9,36.7,2.4,0.0,0.0,22.1,161,133,15.0
Patrick Patterson,18:29,.500,.500,.714,.000,0.0,0.0,0.0,0.0,5.1,4.7,0.0,16.2,100,123,-3.4
Lou Williams,13:49,.532,.333,.333,2.000,0.0,0.0,0.0,18.0,3.4,0.0,26.2,23.6,93,131,-9.2
Ivica Zubac,13:18,.255,.200,.200,.400,24.1,26.7,25.1,0.0,0.0,6.6,0.0,18.9,87,131,-17.2
Amir Coffey,12:00,.945,.917,.833,.333,0.0,0.0,0.0,30.8,3.9,0.0,12.7,28.1,161,130,21.6
Daniel Oturu,12:00,.500,.500,.000,.000,0.0,29.6,11.1,10.5,0.0,0.0,33.3,10.7,78,137,-10.3
